"Iterations","Rewards","Time","Steps"
"4451","4.49","870","53"
"4452","-5.38","941","40"
"4453","3.959999999999999","988","106"
"4454","4.72","906","30"
"4455","4.76","1064","26"
"4456","4.76","1108","26"
"4457","-5.26","927","28"
"4458","4.76","951","26"
"4459","-5.5","900","52"
"4460","4.77","1142","25"
"4461","4.81","1004","21"
"4462","4.119999999999999","1054","90"
"4463","4.71","1074","31"
"4464","4.7","1268","32"
"4465","-5.2700000000000005","962","29"
"4466","3.849999999999999","1022","117"
"4467","4.76","970","26"
"4468","4.7299999999999995","898","29"
"4469","2.760000000000004","1161","226"
"4470","4.41","947","61"
"4471","4.62","839","40"
"4472","4.64","927","38"
"4473","4.49","969","53"
"4474","-5.34","920","36"
"4475","4.59","884","43"
"4476","-5.23","861","25"
"4477","4.569999999999999","899","45"
"4478","4.55","954","47"
"4479","4.159999999999999","936","86"
"4480","4.51","872","51"
"4481","4.63","949","39"
"4482","4.54","927","48"
"4483","3.6999999999999993","915","132"
"4484","4.79","917","23"
"4485","4.41","1041","61"
"4486","4.31","1095","71"
"4487","4.77","1043","25"
"4488","4.66","1047","36"
"4489","4.279999999999999","1022","74"
"4490","4.82","1000","20"
"4491","4.6899999999999995","927","33"
"4492","4.82","924","20"
"4493","-5.3500000000000005","837","37"
"4494","4.72","929","30"
"4495","4.09","862","93"
"4496","4.609999999999999","911","41"
"4497","4.74","1089","28"
"4498","4.609999999999999","993","41"
"4499","-5.800000000000001","984","82"
"4500","4.609999999999999","1033","41"
"4501","-5.4","893","42"
"4502","-5.22","1002","24"
"4503","-5.28","1064","30"
"4504","4.79","989","23"
"4505","4.85","952","17"
"4506","4.66","935","36"
"4507","3.689999999999999","899","133"
"4508","4.82","1013","20"
"4509","4.62","1045","40"
"4510","4.68","917","34"
"4511","4.6499999999999995","984","37"
"4512","4.81","896","21"
"4513","4.8","914","22"
"4514","4.8","938","22"
"4515","4.86","931","16"
"4516","4.279999999999999","903","74"
"4517","-5.28","971","30"
"4518","4.7299999999999995","890","29"
"4519","4.6","907","42"
"4520","4.46","970","56"
"4521","-5.29","1070","31"
"4522","4.6499999999999995","978","37"
"4523","4.59","989","43"
"4524","4.049999999999999","1023","97"
"4525","-5.3100000000000005","1714","33"
"4526","4.78","1231","24"
"4527","4.7","1336","32"
"4528","3.709999999999999","1350","131"
"4529","4.01","1324","101"
"4530","3.789999999999999","1034","123"
"4531","4.77","1032","25"
"4532","-10.129999999999935","952","515"
"4533","4.68","1309","34"
"4534","4.3","1760","72"
"4535","4.83","1081","19"
"4536","4.18","2004","84"
"4537","4.609999999999999","-2129","41"
"4538","4.56","1655","46"
"4539","4.74","1178","28"
"4540","4.289999999999999","935","73"
"4541","4.76","1146","26"
"4542","-5.5","1088","52"
"4543","4.1","997","92"
"4544","4.78","963","24"
"4545","4.7299999999999995","1090","29"
"4546","4.569999999999999","1142","45"
"4547","3.999999999999999","1358","102"
"4548","-5.04","1030","6"
"4549","3.639999999999999","834","138"
"4550","4.72","1039","30"
"4551","4.7299999999999995","1009","29"
"4552","4.4399999999999995","1082","58"
"4553","4.58","1058","44"
"4554","4.63","1018","39"
"4555","4.77","963","25"
"4556","-5.2700000000000005","962","29"
"4557","4.74","907","28"
"4558","4.81","958","21"
"4559","1.7900000000000245","898","323"
"4560","4.62","995","40"
"4561","4.529999999999999","987","49"
"4562","-5.49","956","51"
"4563","4.529999999999999","979","49"
"4564","4.55","1035","47"
"4565","4.81","1009","21"
"4566","4.58","962","44"
"4567","-5.25","956","27"
"4568","4.83","964","19"
"4569","4.78","894","24"
"4570","4.01","929","101"
"4571","-5.680000000000001","959","70"
"4572","4.59","895","43"
"4573","4.75","954","27"
"4574","4.5","903","52"
"4575","4.6899999999999995","1059","33"
"4576","4.85","978","17"
"4577","4.81","1060","21"
"4578","4.63","955","39"
"4579","-5.98","1019","100"
"4580","4.77","942","25"
"4581","4.78","930","24"
"4582","4.76","1021","26"
"4583","4.75","960","27"
"4584","-5.46","1065","48"
"4585","4.71","1065","31"
"4586","4.82","1098","20"
"4587","4.81","975","21"
"4588","-5.38","948","40"
"4589","3.3499999999999988","889","167"
"4590","4.27","1009","75"
"4591","-5.9","1049","92"
"4592","-5.840000000000001","1130","86"
"4593","3.919999999999999","1098","110"
"4594","4.18","958","84"
"4595","4.84","1093","18"
"4596","4.6899999999999995","1096","33"
"4597","4.79","1041","23"
"4598","4.66","963","36"
"4599","4.2299999999999995","982","79"
"4600","4.66","1081","36"
"4601","3.5999999999999988","1103","142"
"4602","4.77","1090","25"
"4603","4.66","934","36"
"4604","4.79","911","23"
"4605","4.7299999999999995","1047","29"
"4606","-5.74","1098","76"
"4607","-6.740000000000001","1041","176"
"4608","4.82","927","20"
"4609","4.68","967","34"
"4610","4.77","937","25"
"4611","-6.190000000000001","1045","121"
"4612","3.379999999999999","1020","164"
"4613","4.78","959","24"
"4614","4.78","907","24"
"4615","-21.139999999999723","911","1616"
"4616","4.68","933","34"
"4617","4.77","942","25"
"4618","4.6899999999999995","874","33"
"4619","4.56","960","46"
"4620","4.289999999999999","1013","73"
"4621","4.77","920","25"
"4622","4.81","939","21"
"4623","4.529999999999999","989","49"
"4624","3.6999999999999993","952","132"
"4625","4.6499999999999995","955","37"
"4626","3.569999999999999","897","145"
"4627","4.359999999999999","943","66"
"4628","-5.41","943","43"
"4629","4.75","925","27"
"4630","4.8","823","22"
"4631","4.7299999999999995","1003","29"
"4632","-5.82","928","84"
"4633","-5.2700000000000005","1119","29"
"4634","4.75","1067","27"
"4635","4.6499999999999995","1035","37"
"4636","4.62","925","40"
"4637","4.82","916","20"
"4638","-5.470000000000001","911","49"
"4639","4.77","918","25"
"4640","4.81","950","21"
"4641","4.78","1050","24"
"4642","4.41","1167","61"
"4643","4.77","1154","25"
"4644","4.159999999999999","1144","86"
"4645","4.82","953","20"
"4646","-6.160000000000001","1042","118"
"4647","4.79","1006","23"
"4648","4.71","1093","31"
"4649","-5.16","1045","18"
"4650","4.59","1063","43"
"4651","4.119999999999999","1086","90"
"4652","4.74","1127","28"
"4653","4.7","996","32"
"4654","4.59","1005","43"
"4655","4.82","1030","20"
"4656","4.4399999999999995","961","58"
"4657","4.609999999999999","915","41"
"4658","-5.67","971","69"
"4659","4.71","954","31"
"4660","4.82","1001","20"
"4661","4.18","880","84"
"4662","4.27","918","75"
"4663","4.62","957","40"
"4664","3.5599999999999987","926","146"
"4665","4.71","980","31"
"4666","4.67","944","35"
"4667","4.6","883","42"
"4668","4.78","953","24"
"4669","-5.29","1017","31"
"4670","4.75","945","27"
"4671","4.75","945","27"
"4672","4.78","966","24"
"4673","4.47","966","55"
"4674","-5.14","938","16"
"4675","4.68","977","34"
"4676","4.76","968","26"
"4677","4.4399999999999995","993","58"
"4678","4.47","1093","55"
"4679","4.6499999999999995","1048","37"
"4680","4.359999999999999","1034","66"
"4681","4.609999999999999","938","41"
"4682","4.4799999999999995","954","54"
"4683","4.7299999999999995","979","29"
"4684","4.52","1001","50"
"4685","4.289999999999999","959","73"
"4686","3.709999999999999","1148","131"
"4687","4.71","956","31"
"4688","4.33","999","69"
"4689","4.6899999999999995","887","33"
"4690","4.82","985","20"
"4691","3.5999999999999988","999","142"
"4692","4.82","1058","20"
"4693","-5.8100000000000005","1053","83"
"4694","4.8","984","22"
"4695","3.1699999999999986","993","185"
"4696","-5.29","1006","31"
"4697","4.22","966","80"
"4698","-5.37","955","39"
"4699","4.31","972","71"
"4700","4.76","929","26"
"4701","4.68","989","34"
"4702","4.85","989","17"
"4703","2.710000000000005","995","231"
"4704","4.6899999999999995","998","33"
"4705","4.67","990","35"
"4706","4.76","939","26"
"4707","-5.26","958","28"
"4708","4.52","978","50"
"4709","3.869999999999999","967","115"
"4710","3.609999999999999","899","141"
"4711","4.58","987","44"
"4712","4.77","1033","25"
"4713","4.79","935","23"
"4714","4.369999999999999","1007","65"
"4715","4.25","917","77"
"4716","4.7","950","32"
"4717","4.64","1022","38"
"4718","-5.38","995","40"
"4719","-6.660000000000001","992","168"
"4720","4.71","972","31"
"4721","4.8","995","22"
"4722","4.83","994","19"
"4723","-5.41","981","43"
"4724","4.82","1009","20"
"4725","4.75","997","27"
"4726","-5.470000000000001","933","49"
"4727","3.9899999999999993","980","103"
"4728","4.81","1017","21"
"4729","4.56","953","46"
"4730","4.039999999999999","1025","98"
"4731","3.719999999999999","1010","130"
"4732","4.7299999999999995","1111","29"
"4733","4.64","984","38"
"4734","4.6499999999999995","1002","37"
"4735","4.81","988","21"
"4736","-5.3","958","32"
"4737","4.6899999999999995","985","33"
"4738","4.5","978","52"
"4739","-5.970000000000001","1055","99"
"4740","4.1","959","92"
"4741","3.769999999999999","865","125"
"4742","-6.0600000000000005","1029","108"
"4743","4.51","939","51"
"4744","-5.7700000000000005","978","79"
"4745","4.84","996","18"
"4746","4.7299999999999995","925","29"
"4747","3.619999999999999","946","140"
"4748","4.6899999999999995","974","33"
"4749","4.449999999999999","924","57"
"4750","-5.29","1402","31"
"4751","4.72","1416","30"
"4752","4.82","1436","20"
"4753","4.81","1087","21"
"4754","-5.49","1117","51"
"4755","4.68","1105","34"
"4756","4.78","1283","24"
"4757","4.56","1006","46"
"4758","4.79","1443","23"
"4759","-5.3","1036","32"
"4760","4.85","1026","17"
"4761","4.33","1037","69"
"4762","4.79","952","23"
"4763","-5.15","976","17"
"4764","4.529999999999999","955","49"
"4765","4.3","931","72"
"4766","4.6","1016","42"
"4767","4.64","1019","38"
"4768","4.68","949","34"
"4769","4.33","980","69"
"4770","4.78","973","24"
"4771","4.77","1010","25"
"4772","4.6899999999999995","991","33"
"4773","-5.45","965","47"
"4774","1.9600000000000208","953","306"
"4775","4.76","1023","26"
"4776","-5.2","1104","22"
"4777","3.499999999999999","1110","152"
"4778","4.79","1008","23"
"4779","4.159999999999999","987","86"
"4780","4.7299999999999995","973","29"
"4781","4.74","1000","28"
"4782","4.8","993","22"
"4783","4.43","944","59"
"4784","-5.2","956","22"
"4785","-5.58","938","60"
"4786","4.41","1025","61"
"4787","4.7","946","32"
"4788","4.35","1027","67"
"4789","-5.44","989","46"
"4790","4.68","1252","34"
"4791","-5.5","1266","52"
"4792","-5.29","1364","31"
"4793","-5.19","998","21"
"4794","4.75","948","27"
"4795","4.62","973","40"
"4796","-5.18","1003","20"
"4797","4.83","1015","19"
"4798","1.2400000000000362","1221","378"
"4799","4.64","1133","38"
"4800","3.3299999999999987","1087","169"
"4801","4.74","1007","28"
"4802","4.79","984","23"
"4803","4.7","1008","32"
"4804","4.42","1025","60"
"4805","-5.2700000000000005","982","29"
"4806","-5.42","987","44"
"4807","4.359999999999999","1110","66"
"4808","4.79","1038","23"
"4809","4.83","1148","19"
"4810","4.47","1022","55"
"4811","-6.520000000000001","1013","154"
"4812","3.829999999999999","1062","119"
"4813","4.62","1000","40"
"4814","3.499999999999999","1100","152"
"4815","3.7799999999999994","1182","124"
"4816","4.81","1035","21"
"4817","4.75","1025","27"
"4818","4.66","1020","36"
"4819","4.72","987","30"
"4820","4.85","1041","17"
"4821","4.75","929","27"
"4822","4.74","1029","28"
"4823","4.75","948","27"
"4824","4.39","1032","63"
"4825","4.7299999999999995","1138","29"
"4826","4.369999999999999","1004","65"
"4827","4.14","938","88"
"4828","-5.34","1012","36"
"4829","4.58","1088","44"
"4830","4.76","936","26"
"4831","3.919999999999999","913","110"
"4832","-6.4300000000000015","1089","145"
"4833","3.459999999999999","984","156"
"4834","4.5","1101","52"
"4835","-5.930000000000001","987","95"
"4836","4.79","956","23"
"4837","4.64","1080","38"
"4838","4.76","1045","26"
"4839","4.129999999999999","1034","89"
"4840","4.74","1078","28"
"4841","-5.21","989","23"
"4842","4.82","1030","20"
"4843","4.75","1063","27"
"4844","4.52","1038","50"
"4845","4.74","921","28"
"4846","4.289999999999999","1020","73"
"4847","-6.040000000000001","953","106"
"4848","4.77","978","25"
"4849","4.54","974","48"
"4850","4.68","946","34"
"4851","4.66","1017","36"
"4852","-5.29","1015","31"
"4853","4.17","976","85"
"4854","4.59","1088","43"
"4855","2.6200000000000068","956","240"
"4856","-5.13","1063","15"
"4857","4.72","985","30"
"4858","4.81","933","21"
"4859","4.71","987","31"
"4860","2.800000000000003","1055","222"
"4861","4.38","1034","64"
"4862","4.68","990","34"
"4863","4.77","987","25"
"4864","4.1499999999999995","1047","87"
"4865","4.62","913","40"
"4866","4.6499999999999995","1060","37"
"4867","4.75","1047","27"
"4868","4.79","951","23"
"4869","4.41","987","61"
"4870","4.78","998","24"
"4871","-5.49","962","51"
"4872","4.3999999999999995","913","62"
"4873","4.71","1005","31"
"4874","-5.29","1080","31"
"4875","4.75","1080","27"
"4876","4.27","1111","75"
"4877","-5.16","1059","18"
"4878","4.62","1038","40"
"4879","4.82","1105","20"
"4880","4.79","1015","23"
"4881","-5.4","999","42"
"4882","4.39","1013","63"
"4883","4.4799999999999995","992","54"
"4884","4.85","1023","17"
"4885","-6.090000000000001","991","111"
"4886","4.84","970","18"
"4887","4.82","980","20"
"4888","4.68","1088","34"
"4889","4.83","1103","19"
"4890","4.63","1021","39"
"4891","4.7","1081","32"
"4892","4.069999999999999","929","95"
"4893","3.879999999999999","960","114"
"4894","4.51","940","51"
"4895","4.74","1038","28"
"4896","-5.16","1052","18"
"4897","4.4399999999999995","995","58"
"4898","4.77","1033","25"
"4899","4.09","1005","93"
"4900","4.79","1017","23"
"4901","-5.51","993","53"
"4902","4.76","1118","26"
"4903","4.7","1285","32"
"4904","4.6899999999999995","1142","33"
"4905","4.79","1078","23"
"4906","4.55","962","47"
"4907","4.79","1115","23"
"4908","-5.33","1024","35"
"4909","-10.38999999999993","1024","541"
"4910","4.569999999999999","988","45"
"4911","4.81","1039","21"
"4912","4.82","1032","20"
"4913","4.76","973","26"
"4914","4.62","1040","40"
"4915","4.71","1264","31"
"4916","4.6499999999999995","1124","37"
"4917","3.9299999999999993","1077","109"
"4918","4.449999999999999","1098","57"
"4919","4.7299999999999995","962","29"
"4920","-5.41","964","43"
"4921","-5.23","986","25"
"4922","4.63","998","39"
"4923","4.2299999999999995","1070","79"
"4924","4.319999999999999","1082","70"
"4925","4.68","1009","34"
"4926","4.81","1034","21"
"4927","3.849999999999999","1165","117"
"4928","4.83","1203","19"
"4929","4.74","1153","28"
"4930","4.1499999999999995","1076","87"
"4931","4.7","1028","32"
"4932","4.68","1143","34"
"4933","-8.129999999999978","1010","315"
"4934","4.79","982","23"
"4935","-5.62","998","64"
"4936","4.14","1025","88"
"4937","4.76","1015","26"
"4938","4.8","1063","22"
"4939","4.83","1015","19"
"4940","4.83","1080","19"
"4941","4.7299999999999995","1114","29"
"4942","3.1099999999999985","1095","191"
"4943","4.78","961","24"
"4944","4.359999999999999","1037","66"
"4945","-5.29","1100","31"
"4946","-5.17","1066","19"
"4947","4.6899999999999995","1063","33"
"4948","4.81","990","21"
"4949","4.74","997","28"
"4950","4.51","1042","51"
"4951","-5.48","1005","50"
"4952","-5.42","1008","44"
"4953","4.79","975","23"
"4954","-5.470000000000001","961","49"
"4955","4.77","1054","25"
"4956","4.72","1060","30"
"4957","4.8","1081","22"
"4958","-5.83","1030","85"
"4959","4.51","1018","51"
"4960","4.7","1044","32"
"4961","4.4399999999999995","1119","58"
"4962","3.8999999999999995","1056","112"
"4963","4.7299999999999995","1059","29"
"4964","4.63","1100","39"
"4965","4.41","996","61"
"4966","4.75","1059","27"
"4967","4.59","1133","43"
"4968","4.77","1050","25"
"4969","4.51","1042","51"
"4970","4.43","1037","59"
"4971","4.529999999999999","1126","49"
"4972","4.43","979","59"
"4973","-6.0600000000000005","1114","108"
"4974","4.27","999","75"
"4975","-5.37","1029","39"
"4976","4.81","1013","21"
"4977","4.1","1049","92"
"4978","-5.3","1058","32"
"4979","-5.2700000000000005","1021","29"
"4980","4.67","991","35"
"4981","3.709999999999999","1060","131"
"4982","4.7","1074","32"
"4983","4.72","1003","30"
"4984","4.76","1020","26"
"4985","-5.45","1012","47"
"4986","4.7299999999999995","961","29"
"4987","4.76","1076","26"
"4988","4.33","1050","69"
"4989","4.77","1015","25"
"4990","-5.21","997","23"
"4991","4.8","1013","22"
"4992","4.75","1088","27"
"4993","4.71","1064","31"
"4994","4.449999999999999","939","57"
"4995","3.749999999999999","1036","127"
"4996","4.78","1075","24"
"4997","4.59","1143","43"
"4998","-5.16","1103","18"
"4999","4.81","1064","21"
"5000","4.4399999999999995","1061","58"
"5001","4.77","1078","25"
"5002","4.6","1075","42"
"5003","-5.5","1142","52"
"5004","4.239999999999999","993","78"
"5005","4.27","1073","75"
"5006","-6.660000000000001","1002","168"
"5007","4.82","971","20"
"5008","4.77","985","25"
"5009","-5.46","997","48"
"5010","4.76","1103","26"
"5011","-5.960000000000001","982","98"
"5012","4.74","1104","28"
"5013","3.9899999999999993","995","103"
"5014","4.47","1138","55"
"5015","4.81","1134","21"
"5016","1.8800000000000225","1167","314"
"5017","4.14","1099","88"
"5018","3.6999999999999993","1071","132"
"5019","4.81","1043","21"
"5020","4.5","993","52"
